dataset,subject_id,relpath,label,split,protocol,verif_label
ami,068,068_zoom_ear.jpg,61,train,subject_disjoint,41.0
ami,069,069_back_ear.jpg,62,train,subject_disjoint,42.0
ami,069,069_down_ear.jpg,62,train,subject_disjoint,42.0
ami,069,069_left_ear.jpg,62,train,subject_disjoint,42.0
ami,069,069_right_ear.jpg,62,train,subject_disjoint,42.0
ami,069,069_up_ear.jpg,62,train,subject_disjoint,42.0
ami,070,070_down_ear.jpg,63,train,subject_disjoint,43.0
ami,070,070_left_ear.jpg,63,train,subject_disjoint,43.0
ami,070,070_right_ear.jpg,63,train,subject_disjoint,43.0
ami,070,070_up_ear.jpg,63,train,subject_disjoint,43.0
ami,070,070_zoom_ear.jpg,63,train,subject_disjoint,43.0
ami,071,071_back_ear.jpg,64,train,subject_disjoint,44.0
ami,071,071_front_ear.jpg,64,train,subject_disjoint,44.0
ami,071,071_left_ear.jpg,64,train,subject_disjoint,44.0
ami,071,071_right_ear.jpg,64,train,subject_disjoint,44.0
ami,071,071_up_ear.jpg,64,train,subject_disjoint,44.0
ami,072,072_back_ear.jpg,65,train,subject_disjoint,45.0
ami,072,072_down_ear.jpg,65,train,subject_disjoint,45.0
ami,072,072_right_ear.jpg,65,train,subject_disjoint,45.0
ami,072,072_up_ear.jpg,65,train,subject_disjoint,45.0
ami,072,072_zoom_ear.jpg,65,train,subject_disjoint,45.0
ami,073,073_back_ear.jpg,66,train,subject_disjoint,46.0
ami,073,073_front_ear.jpg,66,train,subject_disjoint,46.0
ami,073,073_left_ear.jpg,66,train,subject_disjoint,46.0
ami,073,073_right_ear.jpg,66,train,subject_disjoint,46.0
ami,073,073_zoom_ear.jpg,66,train,subject_disjoint,46.0
ami,074,074_back_ear.jpg,67,train,subject_disjoint,47.0
ami,074,074_down_ear.jpg,67,train,subject_disjoint,47.0
ami,074,074_left_ear.jpg,67,train,subject_disjoint,47.0
ami,074,074_up_ear.jpg,67,train,subject_disjoint,47.0
ami,074,074_zoom_ear.jpg,67,train,subject_disjoint,47.0
ami,075,075_back_ear.jpg,68,train,subject_disjoint,48.0
ami,075,075_down_ear.jpg,68,train,subject_disjoint,48.0
ami,075,075_right_ear.jpg,68,train,subject_disjoint,48.0
ami,075,075_up_ear.jpg,68,train,subject_disjoint,48.0
ami,075,075_zoom_ear.jpg,68,train,subject_disjoint,48.0
ami,076,076_back_ear.jpg,69,train,subject_disjoint,49.0
ami,076,076_front_ear.jpg,69,train,subject_disjoint,49.0
ami,076,076_left_ear.jpg,69,train,subject_disjoint,49.0
ami,076,076_up_ear.jpg,69,train,subject_disjoint,49.0
ami,076,076_zoom_ear.jpg,69,train,subject_disjoint,49.0
ami,078,078_down_ear.jpg,71,train,subject_disjoint,50.0
ami,078,078_front_ear.jpg,71,train,subject_disjoint,50.0
ami,078,078_right_ear.jpg,71,train,subject_disjoint,50.0
ami,078,078_up_ear.jpg,71,train,subject_disjoint,50.0
ami,078,078_zoom_ear.jpg,71,train,subject_disjoint,50.0
ami,079,079_back_ear.jpg,72,train,subject_disjoint,51.0
ami,079,079_down_ear.jpg,72,train,subject_disjoint,51.0
ami,079,079_left_ear.jpg,72,train,subject_disjoint,51.0
ami,079,079_right_ear.jpg,72,train,subject_disjoint,51.0
ami,079,079_zoom_ear.jpg,72,train,subject_disjoint,51.0
ami,081,081_down_ear.jpg,74,train,subject_disjoint,52.0
ami,081,081_front_ear.jpg,74,train,subject_disjoint,52.0
ami,081,081_left_ear.jpg,74,train,subject_disjoint,52.0
ami,081,081_right_ear.jpg,74,train,subject_disjoint,52.0
ami,081,081_up_ear.jpg,74,train,subject_disjoint,52.0
ami,082,082_back_ear.jpg,75,train,subject_disjoint,53.0
ami,082,082_down_ear.jpg,75,train,subject_disjoint,53.0
ami,082,082_front_ear.jpg,75,train,subject_disjoint,53.0
ami,082,082_up_ear.jpg,75,train,subject_disjoint,53.0
ami,082,082_zoom_ear.jpg,75,train,subject_disjoint,53.0
ami,084,084_back_ear.jpg,77,train,subject_disjoint,54.0
ami,084,084_front_ear.jpg,77,train,subject_disjoint,54.0
ami,084,084_left_ear.jpg,77,train,subject_disjoint,54.0
ami,084,084_right_ear.jpg,77,train,subject_disjoint,54.0
ami,084,084_up_ear.jpg,77,train,subject_disjoint,54.0
ami,086,086_back_ear.jpg,79,train,subject_disjoint,55.0
ami,086,086_front_ear.jpg,79,train,subject_disjoint,55.0
ami,086,086_left_ear.jpg,79,train,subject_disjoint,55.0
ami,086,086_right_ear.jpg,79,train,subject_disjoint,55.0
ami,086,086_zoom_ear.jpg,79,train,subject_disjoint,55.0
ami,087,087_back_ear.jpg,80,train,subject_disjoint,56.0
ami,087,087_down_ear.jpg,80,train,subject_disjoint,56.0
ami,087,087_front_ear.jpg,80,train,subject_disjoint,56.0
ami,087,087_left_ear.jpg,80,train,subject_disjoint,56.0
ami,087,087_up_ear.jpg,80,train,subject_disjoint,56.0
ami,090,090_down_ear.jpg,83,train,subject_disjoint,57.0
ami,090,090_front_ear.jpg,83,train,subject_disjoint,57.0
ami,090,090_left_ear.jpg,83,train,subject_disjoint,57.0
ami,090,090_right_ear.jpg,83,train,subject_disjoint,57.0
ami,090,090_zoom_ear.jpg,83,train,subject_disjoint,57.0
ami,091,091_back_ear.jpg,84,train,subject_disjoint,58.0
ami,091,091_down_ear.jpg,84,train,subject_disjoint,58.0
ami,091,091_left_ear.jpg,84,train,subject_disjoint,58.0
ami,091,091_up_ear.jpg,84,train,subject_disjoint,58.0
ami,091,091_zoom_ear.jpg,84,train,subject_disjoint,58.0
ami,092,092_down_ear.jpg,85,train,subject_disjoint,59.0
ami,092,092_front_ear.jpg,85,train,subject_disjoint,59.0
ami,092,092_left_ear.jpg,85,train,subject_disjoint,59.0
ami,092,092_up_ear.jpg,85,train,subject_disjoint,59.0
ami,092,092_zoom_ear.jpg,85,train,subject_disjoint,59.0
ami,093,093_back_ear.jpg,86,train,subject_disjoint,60.0
ami,093,093_down_ear.jpg,86,train,subject_disjoint,60.0
ami,093,093_front_ear.jpg,86,train,subject_disjoint,60.0
ami,093,093_left_ear.jpg,86,train,subject_disjoint,60.0
ami,093,093_up_ear.jpg,86,train,subject_disjoint,60.0
ami,094,094_back_ear.jpg,87,train,subject_disjoint,61.0
ami,094,094_left_ear.jpg,87,train,subject_disjoint,61.0
ami,094,094_right_ear.jpg,87,train,subject_disjoint,61.0
ami,094,094_up_ear.jpg,87,train,subject_disjoint,61.0
ami,094,094_zoom_ear.jpg,87,train,subject_disjoint,61.0
ami,095,095_down_ear.jpg,88,train,subject_disjoint,62.0
ami,095,095_front_ear.jpg,88,train,subject_disjoint,62.0
ami,095,095_left_ear.jpg,88,train,subject_disjoint,62.0
ami,095,095_right_ear.jpg,88,train,subject_disjoint,62.0
ami,095,095_zoom_ear.jpg,88,train,subject_disjoint,62.0
ami,096,096_back_ear.jpg,89,train,subject_disjoint,63.0
ami,096,096_down_ear.jpg,89,train,subject_disjoint,63.0
ami,096,096_front_ear.jpg,89,train,subject_disjoint,63.0
ami,096,096_up_ear.jpg,89,train,subject_disjoint,63.0
ami,096,096_zoom_ear.jpg,89,train,subject_disjoint,63.0
ami,098,098_back_ear.jpg,91,train,subject_disjoint,64.0
ami,098,098_down_ear.jpg,91,train,subject_disjoint,64.0
ami,098,098_front_ear.jpg,91,train,subject_disjoint,64.0
ami,098,098_left_ear.jpg,91,train,subject_disjoint,64.0
ami,098,098_up_ear.jpg,91,train,subject_disjoint,64.0
ami,099,099_back_ear.jpg,92,train,subject_disjoint,65.0
ami,099,099_down_ear.jpg,92,train,subject_disjoint,65.0
ami,099,099_front_ear.jpg,92,train,subject_disjoint,65.0
ami,099,099_right_ear.jpg,92,train,subject_disjoint,65.0
ami,099,099_zoom_ear.jpg,92,train,subject_disjoint,65.0
ami,100,100_back_ear.jpg,93,train,subject_disjoint,66.0
ami,100,100_down_ear.jpg,93,train,subject_disjoint,66.0
ami,100,100_front_ear.jpg,93,train,subject_disjoint,66.0
ami,100,100_left_ear.jpg,93,train,subject_disjoint,66.0
ami,100,100_zoom_ear.jpg,93,train,subject_disjoint,66.0
ami,102,102_back_ear.jpg,95,train,subject_disjoint,67.0
ami,102,102_down_ear.jpg,95,train,subject_disjoint,67.0
ami,102,102_left_ear.jpg,95,train,subject_disjoint,67.0
ami,102,102_up_ear.jpg,95,train,subject_disjoint,67.0
ami,102,102_zoom_ear.jpg,95,train,subject_disjoint,67.0
ami,103,103_down_ear.jpg,96,train,subject_disjoint,68.0
ami,103,103_front_ear.jpg,96,train,subject_disjoint,68.0
ami,103,103_left_ear.jpg,96,train,subject_disjoint,68.0
ami,103,103_right_ear.jpg,96,train,subject_disjoint,68.0
ami,103,103_up_ear.jpg,96,train,subject_disjoint,68.0
ami,104,104_back_ear.jpg,97,train,subject_disjoint,69.0
ami,104,104_left_ear.jpg,97,train,subject_disjoint,69.0
ami,104,104_right_ear.jpg,97,train,subject_disjoint,69.0
ami,104,104_up_ear.jpg,97,train,subject_disjoint,69.0
ami,104,104_zoom_ear.jpg,97,train,subject_disjoint,69.0
ami,001,001_right_ear.jpg,1,val,subject_disjoint,0.0
ami,002,002_down_ear.jpg,2,val,subject_disjoint,1.0
ami,003,003_left_ear.jpg,3,val,subject_disjoint,2.0
ami,005,005_up_ear.jpg,5,val,subject_disjoint,3.0
ami,007,007_front_ear.jpg,6,val,subject_disjoint,4.0
ami,008,008_front_ear.jpg,7,val,subject_disjoint,5.0
ami,009,009_down_ear.jpg,8,val,subject_disjoint,6.0
ami,010,010_zoom_ear.jpg,9,val,subject_disjoint,7.0
ami,011,011_up_ear.jpg,10,val,subject_disjoint,8.0
ami,012,012_zoom_ear.jpg,11,val,subject_disjoint,9.0
ami,013,013_left_ear.jpg,12,val,subject_disjoint,10.0
ami,014,014_up_ear.jpg,13,val,subject_disjoint,11.0
ami,018,018_back_ear.jpg,14,val,subject_disjoint,12.0
ami,020,020_down_ear.jpg,16,val,subject_disjoint,13.0
ami,021,021_down_ear.jpg,17,val,subject_disjoint,14.0
ami,022,022_up_ear.jpg,18,val,subject_disjoint,15.0
ami,023,023_down_ear.jpg,19,val,subject_disjoint,16.0
ami,024,024_right_ear.jpg,20,val,subject_disjoint,17.0
ami,025,025_down_ear.jpg,21,val,subject_disjoint,18.0
ami,026,026_left_ear.jpg,22,val,subject_disjoint,19.0
ami,027,027_front_ear.jpg,23,val,subject_disjoint,20.0
ami,028,028_right_ear.jpg,24,val,subject_disjoint,21.0
ami,030,030_left_ear.jpg,26,val,subject_disjoint,22.0
ami,031,031_left_ear.jpg,27,val,subject_disjoint,23.0
ami,034,034_zoom_ear.jpg,30,val,subject_disjoint,24.0
ami,035,035_zoom_ear.jpg,31,val,subject_disjoint,25.0
ami,036,036_left_ear.jpg,32,val,subject_disjoint,26.0
ami,039,039_down_ear.jpg,35,val,subject_disjoint,27.0
ami,040,040_front_ear.jpg,36,val,subject_disjoint,28.0
ami,041,041_back_ear.jpg,37,val,subject_disjoint,29.0
ami,044,044_back_ear.jpg,40,val,subject_disjoint,30.0
ami,045,045_down_ear.jpg,41,val,subject_disjoint,31.0
ami,047,047_up_ear.jpg,43,val,subject_disjoint,32.0
ami,048,048_down_ear.jpg,44,val,subject_disjoint,33.0
ami,053,053_right_ear.jpg,47,val,subject_disjoint,34.0
ami,054,054_zoom_ear.jpg,48,val,subject_disjoint,35.0
ami,057,057_up_ear.jpg,51,val,subject_disjoint,36.0
ami,062,062_front_ear.jpg,55,val,subject_disjoint,37.0
ami,065,065_down_ear.jpg,58,val,subject_disjoint,38.0
ami,066,066_down_ear.jpg,59,val,subject_disjoint,39.0
ami,067,067_front_ear.jpg,60,val,subject_disjoint,40.0
ami,068,068_right_ear.jpg,61,val,subject_disjoint,41.0
ami,069,069_front_ear.jpg,62,val,subject_disjoint,42.0
ami,070,070_front_ear.jpg,63,val,subject_disjoint,43.0
ami,071,071_down_ear.jpg,64,val,subject_disjoint,44.0
ami,072,072_front_ear.jpg,65,val,subject_disjoint,45.0
ami,073,073_up_ear.jpg,66,val,subject_disjoint,46.0
ami,074,074_front_ear.jpg,67,val,subject_disjoint,47.0
ami,075,075_left_ear.jpg,68,val,subject_disjoint,48.0
ami,076,076_down_ear.jpg,69,val,subject_disjoint,49.0
ami,078,078_left_ear.jpg,71,val,subject_disjoint,50.0
ami,079,079_front_ear.jpg,72,val,subject_disjoint,51.0
ami,081,081_zoom_ear.jpg,74,val,subject_disjoint,52.0
ami,082,082_left_ear.jpg,75,val,subject_disjoint,53.0
ami,084,084_down_ear.jpg,77,val,subject_disjoint,54.0
ami,086,086_down_ear.jpg,79,val,subject_disjoint,55.0
ami,087,087_right_ear.jpg,80,val,subject_disjoint,56.0
ami,090,090_back_ear.jpg,83,val,subject_disjoint,57.0
ami,091,091_front_ear.jpg,84,val,subject_disjoint,58.0
ami,092,092_back_ear.jpg,85,val,subject_disjoint,59.0
ami,093,093_right_ear.jpg,86,val,subject_disjoint,60.0
ami,094,094_down_ear.jpg,87,val,subject_disjoint,61.0
ami,095,095_up_ear.jpg,88,val,subject_disjoint,62.0
ami,096,096_right_ear.jpg,89,val,subject_disjoint,63.0
ami,098,098_zoom_ear.jpg,91,val,subject_disjoint,64.0
ami,099,099_up_ear.jpg,92,val,subject_disjoint,65.0
ami,100,100_up_ear.jpg,93,val,subject_disjoint,66.0
ami,102,102_front_ear.jpg,95,val,subject_disjoint,67.0
ami,103,103_zoom_ear.jpg,96,val,subject_disjoint,68.0
ami,104,104_down_ear.jpg,97,val,subject_disjoint,69.0
